Id,GEOID,Geography,Calls_2012,Cases_2012,Est_2012,Calls_2013,Cases_2013,Est_2013,Calls_2014,Cases_2014,Est_2014,Calls_2015,Cases_2015,Est_2015,Calls_2016,Cases_2016,Est_2016
0500000US28041,28041,"Greene County, Mississippi",0,0,14290,1,0,14237,1,0,14286,0,0,13485,0,0,13408
0500000US28043,28043,"Grenada County, Mississippi",1,0,21610,1,0,21544,1,0,21654,1,0,21507,1,0,21275
0500000US28045,28045,"Hancock County, Mississippi",1,0,45331,2,0,45592,2,0,46061,2,1,46366,2,1,46791
0500000US28047,28047,"Harrison County, Mississippi",5,2,193692,9,2,196367,7,2,198597,7,2,200962,7,3,203234
0500000US28049,28049,"Hinds County, Mississippi",6,2,247694,11,3,245918,9,2,244906,9,3,243234,9,4,241229
0500000US28051,28051,"Holmes County, Mississippi",0,0,19076,1,0,18790,1,0,18516,1,0,18356,1,0,17999
0500000US28053,28053,"Humphreys County, Mississippi",0,0,9215,0,0,8948,0,0,8774,0,0,8658,0,0,8513
0500000US28055,28055,"Issaquena County, Mississippi",0,0,1411,0,0,1413,0,0,1384,0,0,1330,0,0,1294
0500000US28057,28057,"Itawamba County, Mississippi",1,0,23392,1,0,23465,1,0,23520,1,0,23649,1,0,23529
0500000US28059,28059,"Jackson County, Mississippi",3,1,139999,7,1,140353,5,1,141422,5,2,141233,5,2,141241
0500000US28061,28061,"Jasper County, Mississippi",0,0,16547,1,0,16491,1,0,16514,1,0,16561,1,0,16578
0500000US28063,28063,"Jefferson County, Mississippi",0,0,7656,0,0,7632,0,0,7567,0,0,7489,0,0,7297
0500000US28065,28065,"Jefferson Davis County, Mississippi",0,0,12093,1,0,11956,0,0,11815,0,0,11604,0,0,11385
0500000US28067,28067,"Jones County, Mississippi",2,1,68328,3,1,68826,3,1,68233,2,1,68224,3,1,67953
0500000US28069,28069,"Kemper County, Mississippi",0,0,10351,0,0,10260,0,0,10188,0,0,9943,0,0,9896
0500000US28071,28071,"Lafayette County, Mississippi",1,0,50367,2,1,51633,2,1,52154,2,1,53014,2,1,53796
0500000US28073,28073,"Lamar County, Mississippi",1,1,57862,3,1,58887,2,1,59883,2,1,60570,2,1,60914
0500000US28075,28075,"Lauderdale County, Mississippi",2,1,80266,4,1,80283,3,1,79356,3,1,78505,3,1,77755
0500000US28077,28077,"Lawrence County, Mississippi",0,0,12612,1,0,12512,0,0,12522,0,0,12618,0,0,12749
0500000US28079,28079,"Leake County, Mississippi",1,0,23235,1,0,23311,1,0,23183,1,0,22706,1,0,22620
0500000US28081,28081,"Lee County, Mississippi",2,1,85093,4,1,85384,3,1,85250,3,1,85295,3,1,85381
0500000US28083,28083,"Leflore County, Mississippi",1,0,30781,1,0,30780,1,0,30784,1,0,30300,1,0,29856
0500000US28085,28085,"Lincoln County, Mississippi",1,0,34835,2,0,34733,1,0,34763,1,0,34601,1,1,34523
0500000US28087,28087,"Lowndes County, Mississippi",1,1,59680,3,1,59945,2,1,59953,2,1,59744,2,1,59602
0500000US28089,28089,"Madison County, Mississippi",2,1,98549,5,1,100187,4,1,101698,4,1,103409,4,2,105114
0500000US28091,28091,"Marion County, Mississippi",1,0,26365,1,0,26121,1,0,25778,1,0,25533,1,0,25251
0500000US28093,28093,"Marshall County, Mississippi",1,0,36558,2,0,36497,1,0,36199,1,0,35927,1,1,35801
0500000US28095,28095,"Monroe County, Mississippi",1,0,36396,2,0,36113,1,0,35986,1,0,35777,1,1,35873
0500000US28097,28097,"Montgomery County, Mississippi",0,0,10561,0,0,10529,0,0,10328,0,0,10158,0,0,10187
0500000US28099,28099,"Neshoba County, Mississippi",1,0,29683,1,0,29465,1,0,29407,1,0,29414,1,0,29403
0500000US28101,28101,"Newton County, Mississippi",1,0,21596,1,0,21650,1,0,21784,1,0,21670,1,0,21558
0500000US28103,28103,"Noxubee County, Mississippi",0,0,11175,1,0,11067,0,0,11145,0,0,11064,0,0,11038
0500000US28105,28105,"Oktibbeha County, Mississippi",1,0,48978,2,1,49277,2,0,49303,2,1,49729,2,1,49833
0500000US28107,28107,"Panola County, Mississippi",1,0,34444,2,0,34421,1,0,34415,1,0,34152,1,1,34164
0500000US28109,28109,"Pearl River County, Mississippi",1,0,55092,3,1,54943,2,1,55325,2,1,55163,2,1,55310
0500000US28111,28111,"Perry County, Mississippi",0,0,12084,1,0,12118,0,0,12197,0,0,12225,0,0,12245
0500000US28113,28113,"Pike County, Mississippi",1,0,40099,2,0,39987,1,0,39984,1,0,39960,1,1,39667
0500000US28115,28115,"Pontotoc County, Mississippi",1,0,30347,1,0,30691,1,0,30808,1,0,30912,1,1,31550
0500000US28117,28117,"Prentiss County, Mississippi",1,0,25329,1,0,25422,1,0,25373,1,0,25313,1,0,25256
0500000US28119,28119,"Quitman County, Mississippi",0,0,7802,0,0,7826,0,0,7678,0,0,7514,0,0,7349
0500000US28121,28121,"Rankin County, Mississippi",3,1,145598,7,2,147040,5,1,148012,5,2,148770,6,2,150228
0500000US28123,28123,"Scott County, Mississippi",1,0,28262,1,0,28196,1,0,28402,1,0,28275,1,0,28207
0500000US28125,28125,"Sharkey County, Mississippi",0,0,4793,0,0,4677,0,0,4626,0,0,4594,0,0,4552
0500000US28127,28127,"Simpson County, Mississippi",1,0,27384,1,0,27485,1,0,27493,1,0,27122,1,0,26912
0500000US28129,28129,"Smith County, Mississippi",0,0,16348,1,0,16210,1,0,16159,1,0,16057,1,0,15909
0500000US28131,28131,"Stone County, Mississippi",0,0,18053,1,0,17970,1,0,17877,1,0,18061,1,0,18012
0500000US28133,28133,"Sunflower County, Mississippi",1,0,28417,1,0,27941,1,0,27432,1,0,26923,1,0,26407
0500000US28135,28135,"Tallahatchie County, Mississippi",0,0,15100,1,0,15025,1,0,14740,1,0,14623,1,0,14394
0500000US28137,28137,"Tate County, Mississippi",1,0,28513,1,0,28354,1,0,28255,1,0,28368,1,0,28201
0500000US28139,28139,"Tippah County, Mississippi",1,0,21956,1,0,22051,1,0,22027,1,0,22082,1,0,22190
0500000US28141,28141,"Tishomingo County, Mississippi",0,0,19603,1,0,19479,1,0,19433,1,0,19509,1,0,19491
0500000US28143,28143,"Tunica County, Mississippi",0,0,10449,0,0,10475,0,0,10536,0,0,10342,0,0,10234
0500000US28145,28145,"Union County, Mississippi",1,0,27369,1,0,27789,1,0,28158,1,0,28318,1,0,28311
0500000US28147,28147,"Walthall County, Mississippi",0,0,15090,1,0,14887,1,0,14854,1,0,14629,1,0,14599
0500000US28149,28149,"Warren County, Mississippi",1,0,48194,2,1,48310,2,0,47985,2,1,47542,2,1,47140
0500000US28151,28151,"Washington County, Mississippi",1,0,50055,2,1,49704,2,0,49079,2,1,48053,2,1,47231
0500000US28153,28153,"Wayne County, Mississippi",0,0,20637,1,0,20488,1,0,20468,1,0,20510,1,0,20480
0500000US28155,28155,"Webster County, Mississippi",0,0,10056,0,0,9942,0,0,9974,0,0,9869,0,0,9767
0500000US28157,28157,"Wilkinson County, Mississippi",0,0,9465,0,0,9350,0,0,9201,0,0,9102,0,0,9047
0500000US28159,28159,"Winston County, Mississippi",0,0,18973,1,0,18705,1,0,18457,1,0,18301,1,0,18160
0500000US28161,28161,"Yalobusha County, Mississippi",0,0,12369,1,0,12343,0,0,12264,0,0,12451,0,0,12471
0500000US28163,28163,"Yazoo County, Mississippi",1,0,28283,1,0,27927,1,0,27742,1,0,27377,1,0,27264
,,Missouri,214,48,6025415,320,77,6042711,290,55,6060930,366,69,6076204,421,135,6093000
0500000US29001,29001,"Adair County, Missouri",1,0,25680,1,0,25702,1,0,25564,2,0,25430,2,1,25359
0500000US29003,29003,"Andrew County, Missouri",1,0,17390,1,0,17369,1,0,17335,1,0,17291,1,0,17350
0500000US29005,29005,"Atchison County, Missouri",0,0,5518,0,0,5424,0,0,5363,0,0,5301,0,0,5293
0500000US29007,29007,"Audrain County, Missouri",1,0,25627,1,0,25658,1,0,25952,2,0,26082,2,1,26021
0500000US29009,29009,"Barry County, Missouri",1,0,35673,2,0,35702,2,0,35706,2,0,35766,2,1,35732
0500000US29011,29011,"Barton County, Missouri",0,0,12348,1,0,12219,1,0,12024,1,0,11877,1,0,11908
0500000US29013,29013,"Bates County, Missouri",1,0,16696,1,0,16489,1,0,16551,1,0,16410,1,0,16417
0500000US29015,29015,"Benton County, Missouri",1,0,18939,1,0,18866,1,0,18794,1,0,18687,1,0,18839
0500000US29017,29017,"Bollinger County, Missouri",0,0,12395,1,0,12435,1,0,12368,1,0,12161,1,0,12052
0500000US29019,29019,"Boone County, Missouri",6,1,168746,9,2,171072,8,2,172906,11,2,174546,12,4,176594
0500000US29021,29021,"Buchanan County, Missouri",3,1,89858,5,1,89776,4,1,89486,5,1,89016,6,2,88938
0500000US29023,29023,"Butler County, Missouri",2,0,43004,2,1,42970,2,0,42865,3,0,42859,3,1,42739
0500000US29025,29025,"Caldwell County, Missouri",0,0,9117,0,0,9069,0,0,9017,1,0,9020,1,0,9062
0500000US29027,29027,"Callaway County, Missouri",2,0,44442,2,1,44513,2,0,44692,3,1,44739,3,1,45078
0500000US29029,29029,"Camden County, Missouri",2,0,43914,2,1,43891,2,0,44130,3,1,44329,3,1,44497
0500000US29031,29031,"Cape Girardeau County, Missouri",3,1,77171,4,1,77636,4,1,78147,5,1,78577,5,2,78913
0500000US29033,29033,"Carroll County, Missouri",0,0,9096,0,0,9097,0,0,8995,1,0,8945,1,0,8913
0500000US29035,29035,"Carter County, Missouri",0,0,6256,0,0,6313,0,0,6256,0,0,6250,0,0,6168
0500000US29037,29037,"Cass County, Missouri",4,1,100521,5,1,100807,5,1,100951,6,1,101496,7,2,102845
0500000US29039,29039,"Cedar County, Missouri",0,0,13830,1,0,13933,1,0,13938,1,0,13944,1,0,14016
0500000US29041,29041,"Chariton County, Missouri",0,0,7665,0,0,7627,0,0,7674,0,0,7592,1,0,7516
0500000US29043,29043,"Christian County, Missouri",3,1,79762,4,1,80774,4,1,82048,5,1,83282,6,2,84401
0500000US29045,29045,"Clark County, Missouri",0,0,6978,0,0,6906,0,0,6884,0,0,6810,0,0,6723
0500000US29047,29047,"Clay County, Missouri",8,2,227530,12,3,230365,11,2,233224,14,3,235471,17,5,239085
0500000US29049,29049,"Clinton County, Missouri",1,0,20474,1,0,20482,1,0,20271,1,0,20635,1,0,20610
0500000US29051,29051,"Cole County, Missouri",3,1,76371,4,1,76648,4,1,76583,5,1,76780,5,2,76631
0500000US29053,29053,"Cooper County, Missouri",1,0,17534,1,0,17631,1,0,17572,1,0,17616,1,0,17712
0500000US29055,29055,"Crawford County, Missouri",1,0,24779,1,0,24535,1,0,24621,1,0,24487,2,1,24302
0500000US29057,29057,"Dade County, Missouri",0,0,7561,0,0,7546,0,0,7616,0,0,7596,1,0,7631
0500000US29059,29059,"Dallas County, Missouri",1,0,16781,1,0,16503,1,0,16395,1,0,16413,1,0,16448
0500000US29061,29061,"Daviess County, Missouri",0,0,8268,0,0,8266,0,0,8292,0,0,8252,1,0,8209
0500000US29063,29063,"DeKalb County, Missouri",0,0,12875,1,0,12739,1,0,12659,1,0,12645,1,0,12613
0500000US29065,29065,"Dent County, Missouri",1,0,15617,1,0,15692,1,0,15577,1,0,15616,1,0,15387
0500000US29067,29067,"Douglas County, Missouri",0,0,13594,1,0,13465,1,0,13546,1,0,13372,1,0,13358
0500000US29069,29069,"Dunklin County, Missouri",1,0,31860,2,0,31725,2,0,31358,2,0,30877,2,1,30535
0500000US29071,29071,"Franklin County, Missouri",4,1,101335,5,1,101733,5,1,102029,6,1,102382,7,2,102838
0500000US29073,29073,"Gasconade County, Missouri",1,0,14985,1,0,14888,1,0,14870,1,0,14826,1,0,14808
0500000US29075,29075,"Gentry County, Missouri",0,0,6803,0,0,6777,0,0,6798,0,0,6685,0,0,6661
0500000US29077,29077,"Greene County, Missouri",10,2,280729,15,4,284012,14,3,285889,17,3,287924,20,6,288690
0500000US29079,29079,"Grundy County, Missouri",0,0,10343,1,0,10377,0,0,10209,1,0,10062,1,0,10165
0500000US29081,29081,"Harrison County, Missouri",0,0,8734,0,0,8718,0,0,8624,1,0,8613,1,0,8556
0500000US29083,29083,"Henry County, Missouri",1,0,22170,1,0,22081,1,0,22060,1,0,21743,1,0,21594
0500000US29085,29085,"Hickory County, Missouri",0,0,9388,0,0,9269,0,0,9218,1,0,9193,1,0,9269
0500000US29087,29087,"Holt County, Missouri",0,0,4663,0,0,4583,0,0,4518,0,0,4471,0,0,4448
0500000US29089,29089,"Howard County, Missouri",0,0,10189,1,0,10236,0,0,10136,1,0,10123,1,0,10058
0500000US29091,29091,"Howell County, Missouri",1,0,40580,2,1,40234,2,0,40168,2,0,40135,3,1,40210
0500000US29093,29093,"Iron County, Missouri",0,0,10419,1,0,10329,0,0,10230,1,0,10099,1,0,10022
0500000US29095,29095,"Jackson County, Missouri",24,5,677321,36,9,679717,33,6,683001,41,8,686373,48,15,691801
0500000US29097,29097,"Jasper County, Missouri",4,1,115406,6,1,116455,6,1,117533,7,1,118376,8,3,119111
0500000US29099,29099,"Jefferson County, Missouri",8,2,220185,12,3,221288,11,2,222660,13,3,223908,15,5,224226
0500000US29101,29101,"Johnson County, Missouri",2,0,54465,3,1,54483,3,0,54382,3,1,53874,4,1,53942
0500000US29103,29103,"Knox County, Missouri",0,0,4089,0,0,4069,0,0,3992,0,0,3899,0,0,3934
0500000US29105,29105,"Laclede County, Missouri",1,0,35420,2,0,35637,2,0,35493,2,0,35487,2,1,35490
0500000US29107,29107,"Lafayette County, Missouri",1,0,33108,2,0,32875,2,0,32663,2,0,32679,2,1,32618
0500000US29109,29109,"Lawrence County, Missouri",1,0,38380,2,0,38120,2,0,37997,2,0,38144,3,1,38381
0500000US29111,29111,"Lewis County, Missouri",0,0,10159,1,0,10136,0,0,10116,1,0,10186,1,0,10134
0500000US29113,29113,"Lincoln County, Missouri",2,0,53348,3,1,53868,3,0,54272,3,1,54675,4,1,55267
0500000US29115,29115,"Linn County, Missouri",0,0,12481,1,0,12333,1,0,12323,1,0,12293,1,0,12164
0500000US29117,29117,"Livingston County, Missouri",1,0,15055,1,0,14914,1,0,15073,1,0,15010,1,0,15235
0500000US29119,29119,"McDonald County, Missouri",1,0,22931,1,0,22604,1,0,22796,1,0,22648,2,1,22620
0500000US29121,29121,"Macon County, Missouri",1,0,15552,1,0,15488,1,0,15463,1,0,15321,1,0,15170
0500000US29123,29123,"Madison County, Missouri",0,0,12464,1,0,12391,1,0,12346,1,0,12369,1,0,12443
0500000US29125,29125,"Maries County, Missouri",0,0,9053,0,0,9070,0,0,8998,1,0,8958,1,0,8858
0500000US29127,29127,"Marion County, Missouri",1,0,28806,2,0,28858,1,0,28870,2,0,28862,2,1,28894
0500000US29129,29129,"Mercer County, Missouri",0,0,3719,0,0,3683,0,0,3709,0,0,3702,0,0,3699
0500000US29131,29131,"Miller County, Missouri",1,0,24716,1,0,25005,1,0,25053,2,0,25076,2,1,25206
0500000US29133,29133,"Mississippi County, Missouri",1,0,14298,1,0,14233,1,0,14205,1,0,14023,1,0,13799
0500000US29135,29135,"Moniteau County, Missouri",1,0,15673,1,0,15759,1,0,15835,1,0,15913,1,0,16018
0500000US29137,29137,"Monroe County, Missouri",0,0,8677,0,0,8733,0,0,8683,1,0,8560,1,0,8558
0500000US29139,29139,"Montgomery County, Missouri",0,0,12021,1,0,11941,1,0,11820,1,0,11699,1,0,11620
0500000US29141,29141,"Morgan County, Missouri",1,0,20136,1,0,20210,1,0,20194,1,0,20158,1,0,20213
0500000US29143,29143,"New Madrid County, Missouri",1,0,18493,1,0,18332,1,0,18236,1,0,18167,1,0,17915
0500000US29145,29145,"Newton County, Missouri",2,0,59071,3,1,58783,3,1,58592,4,1,58567,4,1,58694
0500000US29147,29147,"Nodaway County, Missouri",1,0,23377,1,0,23225,1,0,23081,1,0,22776,2,1,22670
0500000US29149,29149,"Oregon County, Missouri",0,0,11007,1,0,10993,1,0,10884,1,0,10936,1,0,10789
0500000US29151,29151,"Osage County, Missouri",0,0,13864,1,0,13690,1,0,13675,1,0,13626,1,0,13664
0500000US29153,29153,"Ozark County, Missouri",0,0,9612,1,0,9531,0,0,9465,1,0,9407,1,0,9237
0500000US29155,29155,"Pemiscot County, Missouri",1,0,18106,1,0,17786,1,0,17587,1,0,17442,1,0,17073
0500000US29157,29157,"Perry County, Missouri",1,0,19042,1,0,19113,1,0,19190,1,0,19130,1,0,19285
0500000US29159,29159,"Pettis County, Missouri",2,0,42280,2,1,42163,2,0,42129,3,0,42182,3,1,42213
0500000US29161,29161,"Phelps County, Missouri",2,0,45201,2,1,44915,2,0,44833,3,1,44610,3,1,44608
0500000US29163,29163,"Pike County, Missouri",1,0,18530,1,0,18577,1,0,18475,1,0,18354,1,0,18438
0500000US29165,29165,"Platte County, Missouri",3,1,92153,5,1,93333,5,1,94837,6,1,96217,7,2,98309
0500000US29167,29167,"Polk County, Missouri",1,0,31078,2,0,30994,1,0,31025,2,0,31183,2,1,31285
0500000US29169,29169,"Pulaski County, Missouri",2,0,53412,3,1,53783,3,0,53505,3,1,53156,4,1,52654
0500000US29171,29171,"Putnam County, Missouri",0,0,4941,0,0,4884,0,0,4844,0,0,4863,0,0,4853
0500000US29173,29173,"Ralls County, Missouri",0,0,10265,1,0,10180,0,0,10278,1,0,10177,1,0,10224
0500000US29175,29175,"Randolph County, Missouri",1,0,25313,1,0,24941,1,0,25071,2,0,25090,2,1,24989
0500000US29177,29177,"Ray County, Missouri",1,0,23063,1,0,23029,1,0,22943,1,0,22815,2,1,22754
0500000US29179,29179,"Reynolds County, Missouri",0,0,6663,0,0,6583,0,0,6530,0,0,6418,0,0,6455
0500000US29181,29181,"Ripley County, Missouri",0,0,14043,1,0,14028,1,0,13979,1,0,13811,1,0,13817
0500000US29183,29183,"St. Charles County, Missouri",13,3,369102,20,5,374196,18,3,379894,23,4,385171,27,9,390918
0500000US29185,29185,"St. Clair County, Missouri",0,0,9522,1,0,9508,0,0,9467,1,0,9450,1,0,9272
0500000US29186,29186,"Ste. Genevieve County, Missouri",1,0,17859,1,0,17941,1,0,17960,1,0,17895,1,0,18030
0500000US29187,29187,"St. Francois County, Missouri",2,1,65856,4,1,66229,3,1,65993,4,1,66446,5,1,66627
0500000US29189,29189,"St. Louis County, Missouri",36,8,1000530,53,13,1000778,48,9,1001207,60,11,1001705,69,22,998581
0500000US29195,29195,"Saline County, Missouri",1,0,23473,1,0,23227,1,0,23279,1,0,23109,2,1,22980
0500000US29197,29197,"Schuyler County, Missouri",0,0,4390,0,0,4365,0,0,4398,0,0,4434,0,0,4394
0500000US29199,29199,"Scotland County, Missouri",0,0,4889,0,0,4919,0,0,4865,0,0,4859,0,0,4932
0500000US29201,29201,"Scott County, Missouri",1,0,39138,2,0,39205,2,0,38878,2,0,39004,3,1,38745
0500000US29203,29203,"Shannon County, Missouri",0,0,8324,0,0,8271,0,0,8286,0,0,8233,1,0,8168
0500000US29205,29205,"Shelby County, Missouri",0,0,6238,0,0,6163,0,0,6126,0,0,6132,0,0,6082
0500000US29207,29207,"Stoddard County, Missouri",1,0,29843,2,0,29855,1,0,29867,2,0,29786,2,1,29588
0500000US29209,29209,"Stone County, Missouri",1,0,31619,2,0,31334,1,0,31084,2,0,30902,2,1,31047
0500000US29211,29211,"Sullivan County, Missouri",0,0,6559,0,0,6484,0,0,6453,0,0,6323,0,0,6262
0500000US29213,29213,"Taney County, Missouri",2,0,52939,3,1,53295,3,0,53961,3,1,54333,4,1,54735
0500000US29215,29215,"Texas County, Missouri",1,0,25757,1,0,25639,1,0,25628,2,0,25651,2,1,25775
0500000US29217,29217,"Vernon County, Missouri",1,0,20783,1,0,20908,1,0,20963,1,0,20803,1,0,20723
0500000US29219,29219,"Warren County, Missouri",1,0,32791,2,0,33038,2,0,33273,2,0,33545,2,1,33802
0500000US29221,29221,"Washington County, Missouri",1,0,25108,1,0,25165,1,0,25105,1,0,24795,2,1,24839
0500000US29223,29223,"Wayne County, Missouri",0,0,13378,1,0,13422,1,0,13393,1,0,13373,1,0,13139
0500000US29225,29225,"Webster County, Missouri",1,0,36343,2,0,36492,2,0,36906,2,0,37526,3,1,38106
0500000US29227,29227,"Worth County, Missouri",0,0,2084,0,0,2085,0,0,2061,0,0,2051,0,0,2024
0500000US29229,29229,"Wright County, Missouri",1,0,18620,1,0,18430,1,0,18298,1,0,18257,1,0,18286
0500000US29510,29510,"St. Louis city, Missouri",11,3,319085,17,4,317947,15,3,316840,19,4,314875,22,7,311404
,,Montana,30,9,1005196,41,10,1014314,74,13,1022867,66,19,1032073,52,15,1042520
0500000US30001,30001,"Beaverhead County, Montana",0,0,9353,0,0,9276,1,0,9294,1,0,9261,0,0,9401
0500000US30003,30003,"Big Horn County, Montana",0,0,13003,1,0,13122,1,0,13347,1,0,13256,1,0,13343
0500000US30005,30005,"Blaine County, Montana",0,0,6650,0,0,6577,0,0,6630,0,0,6587,0,0,6601
0500000US30007,30007,"Broadwater County, Montana",0,0,5742,0,0,5665,0,0,5629,0,0,5679,0,0,5747
0500000US30009,30009,"Carbon County, Montana",0,0,10122,0,0,10314,1,0,10417,1,0,10388,1,0,10460
0500000US30011,30011,"Carter County, Montana",0,0,1175,0,0,1164,0,0,1170,0,0,1171,0,0,1203
0500000US30013,30013,"Cascade County, Montana",2,1,81767,3,1,82367,6,1,82236,5,2,82118,4,1,81755
0500000US30015,30015,"Chouteau County, Montana",0,0,5933,0,0,5853,0,0,5884,0,0,5757,0,0,5759
0500000US30017,30017,"Custer County, Montana",0,0,11836,0,0,11918,1,0,12073,1,0,12147,1,0,11924
0500000US30019,30019,"Daniels County, Montana",0,0,1785,0,0,1792,0,0,1808,0,0,1763,0,0,1755
0500000US30021,30021,"Dawson County, Montana",0,0,9252,0,0,9404,1,0,9547,1,0,9625,0,0,9327
0500000US30023,30023,"Deer Lodge County, Montana",0,0,9224,0,0,9283,1,0,9140,1,0,9148,0,0,9085
0500000US30025,30025,"Fallon County, Montana",0,0,3026,0,0,3045,0,0,3109,0,0,3184,0,0,3120
0500000US30027,30027,"Fergus County, Montana",0,0,11450,0,0,11513,1,0,11385,1,0,11384,1,0,11413
0500000US30029,30029,"Flathead County, Montana",3,1,91617,4,1,92975,7,1,94728,6,2,96079,5,1,98082
0500000US30031,30031,"Gallatin County, Montana",3,1,92595,4,1,94637,7,1,97322,6,2,100736,5,2,104502
0500000US30033,30033,"Garfield County, Montana",0,0,1263,0,0,1279,0,0,1300,0,0,1312,0,0,1310
0500000US30035,30035,"Glacier County, Montana",0,0,13663,1,0,13785,1,0,13698,1,0,13634,1,0,13694
0500000US30037,30037,"Golden Valley County, Montana",0,0,844,0,0,859,0,0,853,0,0,830,0,0,831
0500000US30039,30039,"Granite County, Montana",0,0,3108,0,0,3134,0,0,3213,0,0,3239,0,0,3368
0500000US30041,30041,"Hill County, Montana",0,0,16430,1,0,16597,1,0,16558,1,0,16518,1,0,16542
0500000US30043,30043,"Jefferson County, Montana",0,0,11395,0,0,11512,1,0,11572,1,0,11671,1,0,11853
0500000US30045,30045,"Judith Basin County, Montana",0,0,2024,0,0,2016,0,0,1994,0,0,1931,0,0,1940
0500000US30047,30047,"Lake County, Montana",1,0,29036,1,0,29097,2,0,29200,2,1,29466,1,0,29758
0500000US30049,30049,"Lewis and Clark County, Montana",2,1,64859,3,1,65365,5,1,65961,4,1,66479,3,1,67282
0500000US30051,30051,"Liberty County, Montana",0,0,2397,0,0,2372,0,0,2356,0,0,2401,0,0,2409
0500000US30053,30053,"Lincoln County, Montana",1,0,19483,1,0,19414,1,0,19138,1,0,19047,1,0,19259
0500000US30055,30055,"McCone County, Montana",0,0,1699,0,0,1707,0,0,1703,0,0,1683,0,0,1700
0500000US30057,30057,"Madison County, Montana",0,0,7718,0,0,7695,1,0,7804,1,0,7911,0,0,7924
0500000US30059,30059,"Meagher County, Montana",0,0,1903,0,0,1918,0,0,1857,0,0,1818,0,0,1827
0500000US30061,30061,"Mineral County, Montana",0,0,4173,0,0,4272,0,0,4242,0,0,4244,0,0,4184
0500000US30063,30063,"Missoula County, Montana",3,1,111092,5,1,111707,8,1,112595,7,2,113982,6,2,116130
0500000US30065,30065,"Musselshell County, Montana",0,0,4679,0,0,4640,0,0,4602,0,0,4578,0,0,4589
0500000US30067,30067,"Park County, Montana",0,0,15587,1,0,15658,1,0,15877,1,0,15981,1,0,16114
0500000US30069,30069,"Petroleum County, Montana",0,0,508,0,0,504,0,0,487,0,0,473,0,0,489
0500000US30071,30071,"Phillips County, Montana",0,0,4123,0,0,4164,0,0,4176,0,0,4155,0,0,4133
0500000US30073,30073,"Pondera County, Montana",0,0,6182,0,0,6237,0,0,6181,0,0,6148,0,0,6084
0500000US30075,30075,"Powder River County, Montana",0,0,1763,0,0,1756,0,0,1783,0,0,1780,0,0,1746
0500000US30077,30077,"Powell County, Montana",0,0,7088,0,0,6963,0,0,6901,0,0,6831,0,0,6858
0500000US30079,30079,"Prairie County, Montana",0,0,1155,0,0,1172,0,0,1139,0,0,1163,0,0,1182
0500000US30081,30081,"Ravalli County, Montana",1,0,40622,2,0,40741,3,1,40905,3,1,41295,2,1,42088
0500000US30083,30083,"Richland County, Montana",0,0,10801,0,0,11179,1,0,11560,1,0,11938,1,0,11482
0500000US30085,30085,"Roosevelt County, Montana",0,0,10889,0,0,11121,1,0,11334,1,0,11500,1,0,11305
0500000US30087,30087,"Rosebud County, Montana",0,0,9379,0,0,9322,1,0,9347,1,0,9403,0,0,9287
0500000US30089,30089,"Sanders County, Montana",0,0,11376,0,0,11328,1,0,11319,1,0,11316,1,0,11534
0500000US30091,30091,"Sheridan County, Montana",0,0,3579,0,0,3654,0,0,3683,0,0,3691,0,0,3648
0500000US30093,30093,"Silver Bow County, Montana",1,0,34470,1,0,34507,3,0,34693,2,1,34579,2,0,34553
0500000US30095,30095,"Stillwater County, Montana",0,0,9209,0,0,9315,1,0,9298,1,0,9483,0,0,9406
0500000US30097,30097,"Sweet Grass County, Montana",0,0,3596,0,0,3672,0,0,3656,0,0,3624,0,0,3623
0500000US30099,30099,"Teton County, Montana",0,0,6072,0,0,6062,0,0,6048,0,0,6095,0,0,6056
0500000US30101,30101,"Toole County, Montana",0,0,5235,0,0,5129,0,0,5130,0,0,5099,0,0,4977
0500000US30103,30103,"Treasure County, Montana",0,0,732,0,0,700,0,0,693,0,0,695,0,0,692
0500000US30105,30105,"Valley County, Montana",0,0,7493,0,0,7616,1,0,7608,0,0,7626,0,0,7539
0500000US30107,30107,"Wheatland County, Montana",0,0,2099,0,0,2132,0,0,2094,0,0,2104,0,0,2117
0500000US30109,30109,"Wibaux County, Montana",0,0,1055,0,0,1126,0,0,1121,0,0,1121,0,0,1093
0500000US30111,30111,"Yellowstone County, Montana",5,1,151887,6,2,153982,11,2,155469,10,3,156946,8,2,158437
,,Nebraska,37,11,1855725,95,17,1868559,115,12,1881145,102,22,1893765,152,43,1907116
0500000US31001,31001,"Adams County, Nebraska",1,0,31390,2,0,31590,2,0,31433,2,0,31585,3,1,31684
0500000US31003,31003,"Antelope County, Nebraska",0,0,6528,0,0,6451,0,0,6401,0,0,6398,1,0,6329
0500000US31005,31005,"Arthur County, Nebraska",0,0,481,0,0,454,0,0,454,0,0,457,0,0,469
0500000US31007,31007,"Banner County, Nebraska",0,0,764,0,0,766,0,0,751,0,0,797,0,0,798
0500000US31009,31009,"Blaine County, Nebraska",0,0,513,0,0,482,0,0,505,0,0,492,0,0,484
0500000US31011,31011,"Boone County, Nebraska",0,0,5415,0,0,5386,0,0,5335,0,0,5295,0,0,5332
0500000US31013,31013,"Box Butte County, Nebraska",0,0,11276,1,0,11305,1,0,11310,1,0,11311,1,0,11194
